2026-03-18 13:38:48.201 | INFO     | database.firebase:<module>:12 - Firebase Admin SDK initialized successfully
2026-03-18 21:59:56.815 | DEBUG    | __main__:create_random_student:61 - Stored user doc for UID vq0dEWdXLQME1oqt7N26lkFpU683
2026-03-18 21:59:57.358 | INFO     | __main__:create_random_student:82 - Created student doc STUDENT-018 at (31.417715, 73.103185)
2026-03-18 21:59:59.515 | INFO     | __main__:create_random_student:49 - Created Auth user: STUDENT-019 | test.student19@cfd.nu.edu.pk | password: waleed
2026-03-18 22:00:00.049 | DEBUG    | __main__:create_random_student:61 - Stored user doc for UID YfJ3d6aQy8dSxB4z5dL69w1dWA63
2026-03-18 22:00:00.577 | INFO     | __main__:create_random_student:82 - Created student doc STUDENT-019 at (31.310349, 73.198843)
2026-03-18 22:00:01.746 | INFO     | __main__:create_random_student:49 - Created Auth user: STUDENT-020 | test.student20@cfd.nu.edu.pk | password: waleed
2026-03-18 22:00:02.276 | DEBUG    | __main__:create_random_student:61 - Stored user doc for UID ab25vYgCasdzhRoe0HMXlkS7xty2
2026-03-18 22:00:02.814 | INFO     | __main__:create_random_student:82 - Created student doc STUDENT-020 at (31.454325, 73.068337)
2026-03-18 22:00:03.942 | INFO     | __main__:create_random_student:49 - Created Auth user: STUDENT-021 | test.student21@cfd.nu.edu.pk | password: waleed
2026-03-18 22:00:04.481 | DEBUG    | __main__:create_random_student:61 - Stored user doc for UID mxdJbHoOOcS96z0nWfkkUy2kQQ52
2026-03-18 22:00:05.020 | INFO     | __main__:create_random_student:82 - Created student doc STUDENT-021 at (31.492540, 73.081742)
2026-03-18 22:00:06.439 | INFO     | __main__:create_random_student:49 - Created Auth user: STUDENT-022 | test.student22@cfd.nu.edu.pk | password: waleed
2026-03-18 22:00:06.973 | DEBUG    | __main__:create_random_student:61 - Stored user doc for UID 0WFW1GepEgUbGpPy1cmK1LeFGSm1
2026-03-18 22:00:07.511 | INFO     | __main__:create_random_student:82 - Created student doc STUDENT-022 at (31.367563, 73.110870)
2026-03-18 22:00:08.655 | INFO     | __main__:create_random_student:49 - Created Auth user: STUDENT-023 | test.student23@cfd.nu.edu.pk | password: waleed
2026-03-18 22:00:09.205 | DEBUG    | __main__:create_random_student:61 - Stored user doc for UID DYIXmUmsX2adzD7JqVER3GLvtet2
2026-03-18 22:00:09.739 | INFO     | __main__:create_random_student:82 - Created student doc STUDENT-023 at (31.348346, 73.163467)
2026-03-18 22:00:11.310 | INFO     | __main__:create_random_student:49 - Created Auth user: STUDENT-024 | test.student24@cfd.nu.edu.pk | password: waleed
2026-03-18 22:00:11.850 | DEBUG    | __main__:create_random_student:61 - Stored user doc for UID 5nnT2RIjPrTYWllqA31fkF6yHVv1
2026-03-18 22:00:12.390 | INFO     | __main__:create_random_student:82 - Created student doc STUDENT-024 at (31.323413, 73.139233)
2026-03-18 22:00:13.527 | INFO     | __main__:create_random_student:49 - Created Auth user: STUDENT-025 | test.student25@cfd.nu.edu.pk | password: waleed
2026-03-18 22:00:14.066 | DEBUG    | __main__:create_random_student:61 - Stored user doc for UID 30HcUs3mTgTtkG4BBkZCllQBEE53
2026-03-18 22:00:14.902 | INFO     | __main__:create_random_student:82 - Created student doc STUDENT-025 at (31.486888, 73.122052)
2026-03-18 22:00:16.344 | INFO     | __main__:create_random_student:49 - Created Auth user: STUDENT-026 | test.student26@cfd.nu.edu.pk | password: waleed
2026-03-18 22:00:16.877 | DEBUG    | __main__:create_random_student:61 - Stored user doc for UID eYFoF8RmYfbYwhPT77pYOpm6c1Y2
2026-03-18 22:00:17.412 | INFO     | __main__:create_random_student:82 - Created student doc STUDENT-026 at (31.399584, 73.094652)
2026-03-18 22:00:18.603 | INFO     | __main__:create_random_student:49 - Created Auth user: STUDENT-027 | test.student27@cfd.nu.edu.pk | password: waleed
2026-03-18 22:00:19.142 | DEBUG    | __main__:create_random_student:61 - Stored user doc for UID bqxQXzdC2tRYSj4rTcDkhfJoj6F3
2026-03-18 22:00:19.681 | INFO     | __main__:create_random_student:82 - Created student doc STUDENT-027 at (31.315815, 73.058060)
2026-03-18 22:00:20.778 | INFO     | __main__:create_random_student:49 - Created Auth user: STUDENT-028 | test.student28@cfd.nu.edu.pk | password: waleed
2026-03-18 22:00:21.319 | DEBUG    | __main__:create_random_student:61 - Stored user doc for UID jYc892yE1PNkDSA0CTh2PghBPFm1
2026-03-18 22:00:21.856 | INFO     | __main__:create_random_student:82 - Created student doc STUDENT-028 at (31.530653, 73.026451)
2026-03-18 22:00:23.757 | INFO     | __main__:create_random_student:49 - Created Auth user: STUDENT-029 | test.student29@cfd.nu.edu.pk | password: waleed
2026-03-18 22:00:24.287 | DEBUG    | __main__:create_random_student:61 - Stored user doc for UID z8h0vONEbQNVLkH7sUBTAtZZ0MR2
2026-03-18 22:00:24.830 | INFO     | __main__:create_random_student:82 - Created student doc STUDENT-029 at (31.364656, 73.191366)
2026-03-18 22:00:25.994 | INFO     | __main__:create_random_student:49 - Created Auth user: STUDENT-030 | test.student30@cfd.nu.edu.pk | password: waleed
2026-03-18 22:00:26.527 | DEBUG    | __main__:create_random_student:61 - Stored user doc for UID vdzf05JiOAMWi3OPrbRasIa0y172
2026-03-18 22:00:27.059 | INFO     | __main__:create_random_student:82 - Created student doc STUDENT-030 at (31.462831, 73.153526)
2026-03-18 22:00:33.416 | INFO     | database.firebase:<module>:12 - Firebase Admin SDK initialized successfully
2026-03-18 22:00:54.081 | INFO     | __main__:create_supervisor:49 - Created supervisor auth → UID: p4eHMMIBAOgeXkfosbBTbvTXy9q1 | supervisor1@nu.edu.pk | pass: waleed
2026-03-18 22:00:54.671 | DEBUG    | __main__:create_supervisor:64 - Stored supervisor user doc p4eHMMIBAOgeXkfosbBTbvTXy9q1
2026-03-18 22:00:55.933 | INFO     | __main__:create_supervisor:49 - Created supervisor auth → UID: skMxyG0IVoSyrUWf6h790IbgMji2 | supervisor2@nu.edu.pk | pass: waleed
2026-03-18 22:00:56.474 | DEBUG    | __main__:create_supervisor:64 - Stored supervisor user doc skMxyG0IVoSyrUWf6h790IbgMji2
2026-03-18 22:00:57.741 | INFO     | __main__:create_supervisor:49 - Created supervisor auth → UID: dzif20ROK2PLJFTQyMNjPKbOYOA2 | supervisor3@nu.edu.pk | pass: waleed
2026-03-18 22:00:58.265 | DEBUG    | __main__:create_supervisor:64 - Stored supervisor user doc dzif20ROK2PLJFTQyMNjPKbOYOA2
2026-03-18 22:00:59.684 | INFO     | __main__:create_supervisor:49 - Created supervisor auth → UID: g5M1P8DnQLcYOYlR9ze7D1RAnyh2 | supervisor4@nu.edu.pk | pass: waleed
2026-03-18 22:01:00.222 | DEBUG    | __main__:create_supervisor:64 - Stored supervisor user doc g5M1P8DnQLcYOYlR9ze7D1RAnyh2
2026-03-18 22:01:01.446 | INFO     | __main__:create_supervisor:49 - Created supervisor auth → UID: tW46UpFClNSIvDkdA0jLJ3384d02 | supervisor5@nu.edu.pk | pass: waleed
2026-03-18 22:01:03.323 | DEBUG    | __main__:create_supervisor:64 - Stored supervisor user doc tW46UpFClNSIvDkdA0jLJ3384d02
2026-03-18 22:01:04.925 | INFO     | __main__:create_supervisor:49 - Created supervisor auth → UID: f3NpZjB0BJZiWbAosRcOSXs6osk2 | supervisor6@nu.edu.pk | pass: waleed
2026-03-18 22:01:05.949 | DEBUG    | __main__:create_supervisor:64 - Stored supervisor user doc f3NpZjB0BJZiWbAosRcOSXs6osk2
2026-03-18 22:01:07.578 | INFO     | __main__:create_supervisor:49 - Created supervisor auth → UID: inub763IGrS1ySLtuwpEw5Sq7f83 | supervisor7@nu.edu.pk | pass: waleed
2026-03-18 22:01:08.185 | DEBUG    | __main__:create_supervisor:64 - Stored supervisor user doc inub763IGrS1ySLtuwpEw5Sq7f83
2026-03-18 22:01:09.509 | INFO     | __main__:create_supervisor:49 - Created supervisor auth → UID: 84k1sSdX8QcU5C5D5C8VVSo0U2n1 | supervisor8@nu.edu.pk | pass: waleed
2026-03-18 22:01:10.046 | DEBUG    | __main__:create_supervisor:64 - Stored supervisor user doc 84k1sSdX8QcU5C5D5C8VVSo0U2n1
2026-03-18 22:01:11.606 | INFO     | __main__:create_supervisor:49 - Created supervisor auth → UID: 3jjipajXLIUPPPavD0J2Yr3dwU92 | supervisor9@nu.edu.pk | pass: waleed
2026-03-18 22:01:12.398 | DEBUG    | __main__:create_supervisor:64 - Stored supervisor user doc 3jjipajXLIUPPPavD0J2Yr3dwU92
2026-03-18 22:01:14.032 | INFO     | __main__:create_supervisor:49 - Created supervisor auth → UID: lvLuL81yNHT2KP0EvJweCM4TQrr2 | supervisor10@nu.edu.pk | pass: waleed
2026-03-18 22:01:14.586 | DEBUG    | __main__:create_supervisor:64 - Stored supervisor user doc lvLuL81yNHT2KP0EvJweCM4TQrr2
2026-03-18 22:01:15.556 | INFO     | __main__:create_bus:94 - Created bus B-60 (FZT-3328) → supervisor: f3NpZjB0BJZiWbAosRcOSXs6osk2
2026-03-18 22:01:16.289 | INFO     | __main__:create_bus:94 - Created bus B-42 (JSX-2310) → supervisor: 3jjipajXLIUPPPavD0J2Yr3dwU92
2026-03-18 22:01:17.252 | INFO     | __main__:create_bus:94 - Created bus B-84 (VAS-9910) → supervisor: tW46UpFClNSIvDkdA0jLJ3384d02
2026-03-18 22:01:17.983 | INFO     | __main__:create_bus:94 - Created bus B-40 (QHZ-5105) → supervisor: tW46UpFClNSIvDkdA0jLJ3384d02
2026-03-18 22:01:18.849 | INFO     | __main__:create_bus:94 - Created bus B-11 (TFI-3849) → supervisor: f3NpZjB0BJZiWbAosRcOSXs6osk2
2026-03-18 22:01:19.812 | INFO     | __main__:create_bus:94 - Created bus B-70 (WOU-1475) → supervisor: skMxyG0IVoSyrUWf6h790IbgMji2
2026-03-18 22:01:20.836 | INFO     | __main__:create_bus:94 - Created bus B-03 (OFZ-3284) → supervisor: g5M1P8DnQLcYOYlR9ze7D1RAnyh2
2026-03-18 22:01:21.623 | INFO     | __main__:create_bus:94 - Created bus B-93 (MVD-1777) → supervisor: tW46UpFClNSIvDkdA0jLJ3384d02
2026-03-18 22:01:22.475 | INFO     | __main__:create_bus:94 - Created bus B-55 (PUA-4084) → supervisor: dzif20ROK2PLJFTQyMNjPKbOYOA2
2026-03-18 22:01:23.457 | INFO     | __main__:create_bus:94 - Created bus B-14 (QTZ-7091) → supervisor: skMxyG0IVoSyrUWf6h790IbgMji2
2026-03-18 22:29:52.687 | INFO     | database.firebase:<module>:12 - Firebase Admin SDK initialized successfully
2026-03-18 22:30:02.878 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: 0WFW1GepEgUbGpPy1cmK1LeFGSm1 (test.student22@cfd.nu.edu.pk)
2026-03-18 22:30:06.966 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: 0r1FhCItYxeI2aC7YvWHamn5gUs1 (test.student1@cfd.nu.edu.pk)
2026-03-18 22:30:08.194 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: 30HcUs3mTgTtkG4BBkZCllQBEE53 (test.student25@cfd.nu.edu.pk)
2026-03-18 22:30:10.457 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: 3jjipajXLIUPPPavD0J2Yr3dwU92 (supervisor9@nu.edu.pk)
2026-03-18 22:30:11.984 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: 4TeFuw3PYmRVNUFSwCjUfSZSTXJ3 (test.student17@cfd.nu.edu.pk)
2026-03-18 22:30:14.047 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: 4mA8dcbrtMf7nquDw73LrJcLpvi1 (test.student12@cfd.nu.edu.pk)
2026-03-18 22:30:15.772 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: 5nnT2RIjPrTYWllqA31fkF6yHVv1 (test.student24@cfd.nu.edu.pk)
2026-03-18 22:30:17.317 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: 7HRbZXsk5Nda4eIwk8Mq37vOCMg1 (test.student13@cfd.nu.edu.pk)
2026-03-18 22:30:18.640 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: 84k1sSdX8QcU5C5D5C8VVSo0U2n1 (supervisor8@nu.edu.pk)
2026-03-18 22:30:20.791 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: 9NyGSptYxJSwJZ4rE8m4LqAf2So2 (test.student2@cfd.nu.edu.pk)
2026-03-18 22:30:24.284 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: DYIXmUmsX2adzD7JqVER3GLvtet2 (test.student23@cfd.nu.edu.pk)
2026-03-18 22:30:25.501 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: EPkzLNL8SDSCw3PYySjBEr2ZsMr2 (test.student9@cfd.nu.edu.pk)
2026-03-18 22:30:27.753 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: NpD8275WH7czMA0NKO0TKXD8cUf2 (test.student6@cfd.nu.edu.pk)
2026-03-18 22:30:29.309 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: UcF7u6iRkJT2jYACGucfCnJz4Wg2 (test.student10@cfd.nu.edu.pk)
2026-03-18 22:30:31.455 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: YfJ3d6aQy8dSxB4z5dL69w1dWA63 (test.student19@cfd.nu.edu.pk)
2026-03-18 22:30:33.086 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: ab25vYgCasdzhRoe0HMXlkS7xty2 (test.student20@cfd.nu.edu.pk)
2026-03-18 22:30:35.045 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: beNH7kxRnAYeYQTlchftYURe2Mu1 (test.student4@cfd.nu.edu.pk)
2026-03-18 22:30:36.774 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: bqxQXzdC2tRYSj4rTcDkhfJoj6F3 (test.student27@cfd.nu.edu.pk)
2026-03-18 22:30:38.624 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: dzif20ROK2PLJFTQyMNjPKbOYOA2 (supervisor3@nu.edu.pk)
2026-03-18 22:30:40.369 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: eYFoF8RmYfbYwhPT77pYOpm6c1Y2 (test.student26@cfd.nu.edu.pk)
2026-03-18 22:30:42.307 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: f3NpZjB0BJZiWbAosRcOSXs6osk2 (supervisor6@nu.edu.pk)
2026-03-18 22:30:44.148 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: g5M1P8DnQLcYOYlR9ze7D1RAnyh2 (supervisor4@nu.edu.pk)
2026-03-18 22:30:46.301 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: gbkz6cHSvsTOFzFIYlAKd7gLNnl1 (test.student5@cfd.nu.edu.pk)
2026-03-18 22:30:47.674 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: inub763IGrS1ySLtuwpEw5Sq7f83 (supervisor7@nu.edu.pk)
2026-03-18 22:30:48.864 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: jYc892yE1PNkDSA0CTh2PghBPFm1 (test.student28@cfd.nu.edu.pk)
2026-03-18 22:30:50.090 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: lvLuL81yNHT2KP0EvJweCM4TQrr2 (supervisor10@nu.edu.pk)
2026-03-18 22:30:51.523 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: mxdJbHoOOcS96z0nWfkkUy2kQQ52 (test.student21@cfd.nu.edu.pk)
2026-03-18 22:30:52.850 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: n07WWWeeNLY0PKNxTeQJBtbz4322 (test.student8@cfd.nu.edu.pk)
2026-03-18 22:30:54.386 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: o0HtqZexvWgBmS32HolnGaacnft2 (test.student15@cfd.nu.edu.pk)
2026-03-18 22:30:55.522 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: oSYpwNoKaEMzdwRqR0X7jH6lHcd2 (test.student7@cfd.nu.edu.pk)
2026-03-18 22:30:56.747 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: p4eHMMIBAOgeXkfosbBTbvTXy9q1 (supervisor1@nu.edu.pk)
2026-03-18 22:30:57.977 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: skMxyG0IVoSyrUWf6h790IbgMji2 (supervisor2@nu.edu.pk)
2026-03-18 22:30:59.518 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: tW46UpFClNSIvDkdA0jLJ3384d02 (supervisor5@nu.edu.pk)
2026-03-18 22:31:00.840 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: uJmfBgYILCYCgk2RTEngLN5WSdl2 (test.student14@cfd.nu.edu.pk)
2026-03-18 22:31:02.064 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: vJjA768sUpgeowaJMe4jtiSWPIL2 (test.student3@cfd.nu.edu.pk)
2026-03-18 22:31:03.307 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: vdzf05JiOAMWi3OPrbRasIa0y172 (test.student30@cfd.nu.edu.pk)
2026-03-18 22:31:04.630 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: vq0dEWdXLQME1oqt7N26lkFpU683 (test.student18@cfd.nu.edu.pk)
2026-03-18 22:31:05.866 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: wGNiGhjcTEVhAfiHRxFsplmC68Q2 (test.student16@cfd.nu.edu.pk)
2026-03-18 22:31:07.085 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: xfysCgsn2zXTXQ5lpFl00sWuuYD3 (test.student11@cfd.nu.edu.pk)
2026-03-18 22:31:08.218 | INFO     | __main__:delete_all_auth_users:52 - Deleted auth user: z8h0vONEbQNVLkH7sUBTAtZZ0MR2 (test.student29@cfd.nu.edu.pk)
2026-03-18 22:31:08.838 | ERROR    | __main__:delete_all_auth_users:71 - Error listing users: 'ListUsersPage' object has no attribute 'page_token'
2026-03-18 22:32:15.326 | INFO     | database.firebase:<module>:12 - Firebase Admin SDK initialized successfully
2026-03-18 22:32:23.159 | INFO     | __main__:create_random_student:49 - Created Auth user: STUDENT-001 | test.student1@cfd.nu.edu.pk | password: waleed
2026-03-18 22:32:23.877 | DEBUG    | __main__:create_random_student:61 - Stored user doc for UID G5GVYF9GZcWw0POhGguKMln8Fsz2
2026-03-18 22:32:26.128 | INFO     | __main__:create_random_student:81 - Created student doc STUDENT-001 at (31.497720, 73.149029)
2026-03-18 22:32:27.467 | INFO     | __main__:create_random_student:49 - Created Auth user: STUDENT-002 | test.student2@cfd.nu.edu.pk | password: waleed
2026-03-18 22:32:30.539 | DEBUG    | __main__:create_random_student:61 - Stored user doc for UID wOMexseI9NOamnoW8JfrgLlUc863
2026-03-18 22:32:31.248 | INFO     | __main__:create_random_student:81 - Created student doc STUDENT-002 at (31.358320, 73.025274)
2026-03-18 22:32:32.688 | INFO     | __main__:create_random_student:49 - Created Auth user: STUDENT-003 | test.student3@cfd.nu.edu.pk | password: waleed
2026-03-18 22:32:33.604 | DEBUG    | __main__:create_random_student:61 - Stored user doc for UID xqgyt5Hr5idJubZR6DEX73xqbI82
2026-03-18 22:32:35.652 | INFO     | __main__:create_random_student:81 - Created student doc STUDENT-003 at (31.490341, 73.102697)
2026-03-18 22:32:37.401 | INFO     | __main__:create_random_student:49 - Created Auth user: STUDENT-004 | test.student4@cfd.nu.edu.pk | password: waleed
2026-03-18 22:32:38.110 | DEBUG    | __main__:create_random_student:61 - Stored user doc for UID d5i9nsU33Xf831e1u28PzlMHy3z2
2026-03-18 22:32:40.363 | INFO     | __main__:create_random_student:81 - Created student doc STUDENT-004 at (31.459950, 73.050502)
2026-03-18 22:32:41.695 | INFO     | __main__:create_random_student:49 - Created Auth user: STUDENT-005 | test.student5@cfd.nu.edu.pk | password: waleed
2026-03-18 22:32:42.410 | DEBUG    | __main__:create_random_student:61 - Stored user doc for UID 7Yw0qMiyRwgy1twV6gtg98m222U2
2026-03-18 22:32:44.664 | INFO     | __main__:create_random_student:81 - Created student doc STUDENT-005 at (31.424734, 73.034264)
2026-03-18 22:32:45.893 | INFO     | __main__:create_random_student:49 - Created Auth user: STUDENT-006 | test.student6@cfd.nu.edu.pk | password: waleed
2026-03-18 22:32:46.609 | DEBUG    | __main__:create_random_student:61 - Stored user doc for UID CVLz1bPPyXdm52mcP0e9f0NLims1
2026-03-18 22:32:48.862 | INFO     | __main__:create_random_student:81 - Created student doc STUDENT-006 at (31.364870, 73.077618)
2026-03-18 22:32:50.091 | INFO     | __main__:create_random_student:49 - Created Auth user: STUDENT-007 | test.student7@cfd.nu.edu.pk | password: waleed
2026-03-18 22:32:50.807 | DEBUG    | __main__:create_random_student:61 - Stored user doc for UID WvBmehEK2rcClso43iGqgP73uW02
2026-03-18 22:32:53.061 | INFO     | __main__:create_random_student:81 - Created student doc STUDENT-007 at (31.387150, 73.033172)
2026-03-18 22:32:54.392 | INFO     | __main__:create_random_student:49 - Created Auth user: STUDENT-008 | test.student8@cfd.nu.edu.pk | password: waleed
2026-03-18 22:32:55.108 | DEBUG    | __main__:create_random_student:61 - Stored user doc for UID deHpExQf3dQfweo5O44jLusvIH63
2026-03-18 22:32:55.825 | INFO     | __main__:create_random_student:81 - Created student doc STUDENT-008 at (31.462758, 73.195466)
2026-03-18 22:32:57.059 | INFO     | __main__:create_random_student:49 - Created Auth user: STUDENT-009 | test.student9@cfd.nu.edu.pk | password: waleed
2026-03-18 22:32:57.772 | DEBUG    | __main__:create_random_student:61 - Stored user doc for UID 7GMQrkVvRcPOd14LxQFaEDNZuT53
2026-03-18 22:32:58.486 | INFO     | __main__:create_random_student:81 - Created student doc STUDENT-009 at (31.437253, 73.166759)
2026-03-18 22:32:59.728 | INFO     | __main__:create_random_student:49 - Created Auth user: STUDENT-010 | test.student10@cfd.nu.edu.pk | password: waleed
2026-03-18 22:33:00.534 | DEBUG    | __main__:create_random_student:61 - Stored user doc for UID TsHTaJE8fgOW70Cw2XzZdjGxrGZ2
2026-03-18 22:33:01.252 | INFO     | __main__:create_random_student:81 - Created student doc STUDENT-010 at (31.359562, 73.138999)
2026-03-18 22:33:02.482 | INFO     | __main__:create_random_student:49 - Created Auth user: STUDENT-011 | test.student11@cfd.nu.edu.pk | password: waleed
2026-03-18 22:33:03.197 | DEBUG    | __main__:create_random_student:61 - Stored user doc for UID 1uONFWP5d4glyeMwZt73viN3gio2
2026-03-18 22:33:03.914 | INFO     | __main__:create_random_student:81 - Created student doc STUDENT-011 at (31.304135, 73.165324)
2026-03-18 22:33:05.156 | INFO     | __main__:create_random_student:49 - Created Auth user: STUDENT-012 | test.student12@cfd.nu.edu.pk | password: waleed
2026-03-18 22:33:05.961 | DEBUG    | __main__:create_random_student:61 - Stored user doc for UID 4new3EJSCtSHR6VC1R2gor5ZX273
2026-03-18 22:33:06.678 | INFO     | __main__:create_random_student:81 - Created student doc STUDENT-012 at (31.411972, 73.001905)
2026-03-18 22:33:07.907 | INFO     | __main__:create_random_student:49 - Created Auth user: STUDENT-013 | test.student13@cfd.nu.edu.pk | password: waleed
2026-03-18 22:33:08.624 | DEBUG    | __main__:create_random_student:61 - Stored user doc for UID Vw0AzlUD8JaDIqgAD8QxAIXF9jx1
2026-03-18 22:33:09.238 | INFO     | __main__:create_random_student:81 - Created student doc STUDENT-013 at (31.480701, 73.190757)
2026-03-18 22:33:10.569 | INFO     | __main__:create_random_student:49 - Created Auth user: STUDENT-014 | test.student14@cfd.nu.edu.pk | password: waleed
2026-03-18 22:33:11.389 | DEBUG    | __main__:create_random_student:61 - Stored user doc for UID C6bn4jgFF9Pq7gZfukKlGmgebkg2
2026-03-18 22:33:12.106 | INFO     | __main__:create_random_student:81 - Created student doc STUDENT-014 at (31.499182, 73.032522)
2026-03-18 22:33:13.438 | INFO     | __main__:create_random_student:49 - Created Auth user: STUDENT-015 | test.student15@cfd.nu.edu.pk | password: waleed
2026-03-18 22:33:14.154 | DEBUG    | __main__:create_random_student:61 - Stored user doc for UID gonrszxVD9bdrmxw7r7GbThFOfM2
2026-03-18 22:33:14.871 | INFO     | __main__:create_random_student:81 - Created student doc STUDENT-015 at (31.432897, 73.109797)
2026-03-18 22:33:16.101 | INFO     | __main__:create_random_student:49 - Created Auth user: STUDENT-016 | test.student16@cfd.nu.edu.pk | password: waleed
2026-03-18 22:33:16.818 | DEBUG    | __main__:create_random_student:61 - Stored user doc for UID fnt2nkLj2wdAfcldvKdQEhSGAB92
2026-03-18 22:33:17.430 | INFO     | __main__:create_random_student:81 - Created student doc STUDENT-016 at (31.328941, 73.113768)
2026-03-18 22:33:18.762 | INFO     | __main__:create_random_student:49 - Created Auth user: STUDENT-017 | test.student17@cfd.nu.edu.pk | password: waleed
2026-03-18 22:33:19.479 | DEBUG    | __main__:create_random_student:61 - Stored user doc for UID sLRtjMIcUCMoGiNpfAj2u5wp7wy2
2026-03-18 22:33:20.196 | INFO     | __main__:create_random_student:81 - Created student doc STUDENT-017 at (31.518705, 73.162629)
2026-03-18 22:33:21.527 | INFO     | __main__:create_random_student:49 - Created Auth user: STUDENT-018 | test.student18@cfd.nu.edu.pk | password: waleed
2026-03-18 22:33:22.162 | DEBUG    | __main__:create_random_student:61 - Stored user doc for UID SpDa9687NDTR97lvHR38R4VUFIk1
2026-03-18 22:33:22.960 | INFO     | __main__:create_random_student:81 - Created student doc STUDENT-018 at (31.344940, 73.141039)
2026-03-18 22:33:24.196 | INFO     | __main__:create_random_student:49 - Created Auth user: STUDENT-019 | test.student19@cfd.nu.edu.pk | password: waleed
2026-03-18 22:33:24.907 | DEBUG    | __main__:create_random_student:61 - Stored user doc for UID H8jllYHMdBUZa1gUb3hsrEAYD2U2
2026-03-18 22:33:25.624 | INFO     | __main__:create_random_student:81 - Created student doc STUDENT-019 at (31.389070, 73.122990)
2026-03-18 22:33:26.954 | INFO     | __main__:create_random_student:49 - Created Auth user: STUDENT-020 | test.student20@cfd.nu.edu.pk | password: waleed
2026-03-18 22:33:27.671 | DEBUG    | __main__:create_random_student:61 - Stored user doc for UID vyWpeRYtMXdG67U8jW3ZHXS0Xlh1
2026-03-18 22:33:28.389 | INFO     | __main__:create_random_student:81 - Created student doc STUDENT-020 at (31.385876, 73.179438)
2026-03-18 22:33:29.718 | INFO     | __main__:create_random_student:49 - Created Auth user: STUDENT-021 | test.student21@cfd.nu.edu.pk | password: waleed
2026-03-18 22:33:30.332 | DEBUG    | __main__:create_random_student:61 - Stored user doc for UID 3fa5TzzebpUNao8iLGDfKyTd3ty1
2026-03-18 22:33:31.050 | INFO     | __main__:create_random_student:81 - Created student doc STUDENT-021 at (31.513072, 73.142010)
2026-03-18 22:33:32.383 | INFO     | __main__:create_random_student:49 - Created Auth user: STUDENT-022 | test.student22@cfd.nu.edu.pk | password: waleed
2026-03-18 22:33:33.098 | DEBUG    | __main__:create_random_student:61 - Stored user doc for UID tVvOnIlG71To6PpnjnH9Voddm4B2
2026-03-18 22:33:33.713 | INFO     | __main__:create_random_student:81 - Created student doc STUDENT-022 at (31.387534, 73.058989)
2026-03-18 22:33:34.958 | INFO     | __main__:create_random_student:49 - Created Auth user: STUDENT-023 | test.student23@cfd.nu.edu.pk | password: waleed
2026-03-18 22:33:35.567 | DEBUG    | __main__:create_random_student:61 - Stored user doc for UID H3AmOLm7AHYZqeG5Hu17R0GtT9S2
2026-03-18 22:33:36.375 | INFO     | __main__:create_random_student:81 - Created student doc STUDENT-023 at (31.474920, 73.079402)
2026-03-18 22:33:37.606 | INFO     | __main__:create_random_student:49 - Created Auth user: STUDENT-024 | test.student24@cfd.nu.edu.pk | password: waleed
